protocol,fold_id,dataset,recording_id,base_recording_id,split,machine_id,sensor_type,sensor_types_present,speed,load,operating_condition_id,fault_family,severity,health_label,damage_source,run_id,source_path,exclude_from_training,notes
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_2_50_new_motor_current,nln_emp_motor_2_50_new_motor,train,Motor-2,current,current,50,unknown,motor_2_speed_50,healthy,0,healthy,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/new motor/Electric_Motor-2_50_time-new motor-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/new motor/Electric_Motor-2_50_time-new motor-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/new motor/Electric_Motor-2_50_time-new motor-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/new motor/Electric_Motor-2_50_time-new motor-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/new motor/Electric_Motor-2_50_time-new motor-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/new motor/Electric_Motor-2_50_time-new motor-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_2_50_new_motor_vibration,nln_emp_motor_2_50_new_motor,train,Motor-2,vibration,vibration,50,unknown,motor_2_speed_50,healthy,0,healthy,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/new motor/Vibration_Motor-2_50_time-new motor-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/new motor/Vibration_Motor-2_50_time-new motor-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/new motor/Vibration_Motor-2_50_time-new motor-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/new motor/Vibration_Motor-2_50_time-new motor-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/new motor/Vibration_Motor-2_50_time-new motor-ch5.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_2_50_soft_foot_1_current,nln_emp_motor_2_50_soft_foot_1,train,Motor-2,current,current,50,unknown,motor_2_speed_50,looseness_soft_foot,2,fault,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/soft foot 1/Electric_Motor-2_50_time-soft foot 1-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/soft foot 1/Electric_Motor-2_50_time-soft foot 1-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/soft foot 1/Electric_Motor-2_50_time-soft foot 1-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/soft foot 1/Electric_Motor-2_50_time-soft foot 1-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/soft foot 1/Electric_Motor-2_50_time-soft foot 1-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/soft foot 1/Electric_Motor-2_50_time-soft foot 1-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_2_50_soft_foot_1_vibration,nln_emp_motor_2_50_soft_foot_1,train,Motor-2,vibration,vibration,50,unknown,motor_2_speed_50,looseness_soft_foot,2,fault,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/soft foot 1/Vibration_Motor-2_50_time-soft foot 1-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/soft foot 1/Vibration_Motor-2_50_time-soft foot 1-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/soft foot 1/Vibration_Motor-2_50_time-soft foot 1-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/soft foot 1/Vibration_Motor-2_50_time-soft foot 1-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/soft foot 1/Vibration_Motor-2_50_time-soft foot 1-ch5.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_2_50_soft_foot_2_current,nln_emp_motor_2_50_soft_foot_2,train,Motor-2,current,current,50,unknown,motor_2_speed_50,looseness_soft_foot,2,fault,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/soft foot 2/Electric_Motor-2_50_time-soft foot 2-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/soft foot 2/Electric_Motor-2_50_time-soft foot 2-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/soft foot 2/Electric_Motor-2_50_time-soft foot 2-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/soft foot 2/Electric_Motor-2_50_time-soft foot 2-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/soft foot 2/Electric_Motor-2_50_time-soft foot 2-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/soft foot 2/Electric_Motor-2_50_time-soft foot 2-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_2_50_soft_foot_2_vibration,nln_emp_motor_2_50_soft_foot_2,train,Motor-2,vibration,vibration,50,unknown,motor_2_speed_50,looseness_soft_foot,2,fault,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/soft foot 2/Vibration_Motor-2_50_time-soft foot 2-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/soft foot 2/Vibration_Motor-2_50_time-soft foot 2-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/soft foot 2/Vibration_Motor-2_50_time-soft foot 2-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/soft foot 2/Vibration_Motor-2_50_time-soft foot 2-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/soft foot 2/Vibration_Motor-2_50_time-soft foot 2-ch5.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_2_50_stator_short_1_current,nln_emp_motor_2_50_stator_short_1,train,Motor-2,current,current,50,unknown,motor_2_speed_50,stator_winding_fault,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 1/Electric_Motor-2_50_time-stator short 1-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 1/Electric_Motor-2_50_time-stator short 1-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 1/Electric_Motor-2_50_time-stator short 1-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 1/Electric_Motor-2_50_time-stator short 1-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 1/Electric_Motor-2_50_time-stator short 1-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 1/Electric_Motor-2_50_time-stator short 1-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_2_50_stator_short_1_vibration,nln_emp_motor_2_50_stator_short_1,train,Motor-2,vibration,vibration,50,unknown,motor_2_speed_50,stator_winding_fault,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/stator short 1/Vibration_Motor-2_50_time-stator short 1-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/stator short 1/Vibration_Motor-2_50_time-stator short 1-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/stator short 1/Vibration_Motor-2_50_time-stator short 1-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/stator short 1/Vibration_Motor-2_50_time-stator short 1-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/stator short 1/Vibration_Motor-2_50_time-stator short 1-ch5.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_2_50_stator_short_2_current,nln_emp_motor_2_50_stator_short_2,train,Motor-2,current,current,50,unknown,motor_2_speed_50,stator_winding_fault,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-2/50/stator short 2/Electric_Motor-2_50_time-stator short 2-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_2_50_stator_short_2_vibration,nln_emp_motor_2_50_stator_short_2,train,Motor-2,vibration,vibration,50,unknown,motor_2_speed_50,stator_winding_fault,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-2/50/stator short 2/Vibration_Motor-2_50_time-stator short 2-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/stator short 2/Vibration_Motor-2_50_time-stator short 2-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/stator short 2/Vibration_Motor-2_50_time-stator short 2-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/stator short 2/Vibration_Motor-2_50_time-stator short 2-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-2/50/stator short 2/Vibration_Motor-2_50_time-stator short 2-ch5.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_angular_1_current,nln_emp_motor_4_70_align_angular_1,train,Motor-4,current,current,70,unknown,motor_4_speed_70,misalignment,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 1/Electric_Motor-4_70_time-align angular 1-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 1/Electric_Motor-4_70_time-align angular 1-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 1/Electric_Motor-4_70_time-align angular 1-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 1/Electric_Motor-4_70_time-align angular 1-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 1/Electric_Motor-4_70_time-align angular 1-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 1/Electric_Motor-4_70_time-align angular 1-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_angular_1_vibration,nln_emp_motor_4_70_align_angular_1,train,Motor-4,vibration,vibration,70,unknown,motor_4_speed_70,misalignment,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 1/Vibration_Motor-4_70_time-align angular 1-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 1/Vibration_Motor-4_70_time-align angular 1-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 1/Vibration_Motor-4_70_time-align angular 1-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 1/Vibration_Motor-4_70_time-align angular 1-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 1/Vibration_Motor-4_70_time-align angular 1-ch5.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_angular_2_current,nln_emp_motor_4_70_align_angular_2,train,Motor-4,current,current,70,unknown,motor_4_speed_70,misalignment,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 2/Electric_Motor-4_70_time-align angular 2-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 2/Electric_Motor-4_70_time-align angular 2-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 2/Electric_Motor-4_70_time-align angular 2-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 2/Electric_Motor-4_70_time-align angular 2-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 2/Electric_Motor-4_70_time-align angular 2-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 2/Electric_Motor-4_70_time-align angular 2-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_angular_2_vibration,nln_emp_motor_4_70_align_angular_2,train,Motor-4,vibration,vibration,70,unknown,motor_4_speed_70,misalignment,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 2/Vibration_Motor-4_70_time-align angular 2-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 2/Vibration_Motor-4_70_time-align angular 2-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 2/Vibration_Motor-4_70_time-align angular 2-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 2/Vibration_Motor-4_70_time-align angular 2-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 2/Vibration_Motor-4_70_time-align angular 2-ch5.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_angular_3_current,nln_emp_motor_4_70_align_angular_3,train,Motor-4,current,current,70,unknown,motor_4_speed_70,misalignment,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 3/Electric_Motor-4_70_time-align angular 3-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 3/Electric_Motor-4_70_time-align angular 3-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 3/Electric_Motor-4_70_time-align angular 3-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 3/Electric_Motor-4_70_time-align angular 3-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 3/Electric_Motor-4_70_time-align angular 3-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 3/Electric_Motor-4_70_time-align angular 3-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_angular_3_vibration,nln_emp_motor_4_70_align_angular_3,train,Motor-4,vibration,vibration,70,unknown,motor_4_speed_70,misalignment,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 3/Vibration_Motor-4_70_time-align angular 3-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 3/Vibration_Motor-4_70_time-align angular 3-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 3/Vibration_Motor-4_70_time-align angular 3-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 3/Vibration_Motor-4_70_time-align angular 3-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 3/Vibration_Motor-4_70_time-align angular 3-ch5.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_angular_4_current,nln_emp_motor_4_70_align_angular_4,val,Motor-4,current,current,70,unknown,motor_4_speed_70,misalignment,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 4/Electric_Motor-4_70_time-align angular 4-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 4/Electric_Motor-4_70_time-align angular 4-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 4/Electric_Motor-4_70_time-align angular 4-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 4/Electric_Motor-4_70_time-align angular 4-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 4/Electric_Motor-4_70_time-align angular 4-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 4/Electric_Motor-4_70_time-align angular 4-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_angular_4_vibration,nln_emp_motor_4_70_align_angular_4,val,Motor-4,vibration,vibration,70,unknown,motor_4_speed_70,misalignment,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 4/Vibration_Motor-4_70_time-align angular 4-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 4/Vibration_Motor-4_70_time-align angular 4-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 4/Vibration_Motor-4_70_time-align angular 4-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 4/Vibration_Motor-4_70_time-align angular 4-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 4/Vibration_Motor-4_70_time-align angular 4-ch5.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_angular_5_current,nln_emp_motor_4_70_align_angular_5,train,Motor-4,current,current,70,unknown,motor_4_speed_70,misalignment,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 5/Electric_Motor-4_70_time-align angular 5-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 5/Electric_Motor-4_70_time-align angular 5-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 5/Electric_Motor-4_70_time-align angular 5-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 5/Electric_Motor-4_70_time-align angular 5-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 5/Electric_Motor-4_70_time-align angular 5-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align angular 5/Electric_Motor-4_70_time-align angular 5-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_angular_5_vibration,nln_emp_motor_4_70_align_angular_5,train,Motor-4,vibration,vibration,70,unknown,motor_4_speed_70,misalignment,1,fault,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 5/Vibration_Motor-4_70_time-align angular 5-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 5/Vibration_Motor-4_70_time-align angular 5-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 5/Vibration_Motor-4_70_time-align angular 5-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 5/Vibration_Motor-4_70_time-align angular 5-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align angular 5/Vibration_Motor-4_70_time-align angular 5-ch5.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_combination_1_current,nln_emp_motor_4_70_align_combination_1,train,Motor-4,current,current,70,unknown,motor_4_speed_70,misalignment,2,fault,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 1/Electric_Motor-4_70_time-align combination 1-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 1/Electric_Motor-4_70_time-align combination 1-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 1/Electric_Motor-4_70_time-align combination 1-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 1/Electric_Motor-4_70_time-align combination 1-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 1/Electric_Motor-4_70_time-align combination 1-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 1/Electric_Motor-4_70_time-align combination 1-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_combination_1_vibration,nln_emp_motor_4_70_align_combination_1,train,Motor-4,vibration,vibration,70,unknown,motor_4_speed_70,misalignment,2,fault,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align combination 1/Vibration_Motor-4_70_time-align combination 1-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align combination 1/Vibration_Motor-4_70_time-align combination 1-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align combination 1/Vibration_Motor-4_70_time-align combination 1-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align combination 1/Vibration_Motor-4_70_time-align combination 1-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align combination 1/Vibration_Motor-4_70_time-align combination 1-ch5.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_combination_2_current,nln_emp_motor_4_70_align_combination_2,train,Motor-4,current,current,70,unknown,motor_4_speed_70,misalignment,2,fault,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 2/Electric_Motor-4_70_time-align combination 2-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 2/Electric_Motor-4_70_time-align combination 2-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 2/Electric_Motor-4_70_time-align combination 2-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 2/Electric_Motor-4_70_time-align combination 2-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 2/Electric_Motor-4_70_time-align combination 2-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 2/Electric_Motor-4_70_time-align combination 2-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_combination_2_vibration,nln_emp_motor_4_70_align_combination_2,train,Motor-4,vibration,vibration,70,unknown,motor_4_speed_70,misalignment,2,fault,experimental,unknown,data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align combination 2/Vibration_Motor-4_70_time-align combination 2-ch1.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align combination 2/Vibration_Motor-4_70_time-align combination 2-ch2.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align combination 2/Vibration_Motor-4_70_time-align combination 2-ch3.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align combination 2/Vibration_Motor-4_70_time-align combination 2-ch4.csv|data/raw/nln_emp/Dataset/Vibration/Motor-4/70/align combination 2/Vibration_Motor-4_70_time-align combination 2-ch5.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True
nln_emp_leave_one_speed_out,test_speed_75,nln_emp,nln_emp_motor_4_70_align_combination_3_current,nln_emp_motor_4_70_align_combination_3,train,Motor-4,current,current,70,unknown,motor_4_speed_70,misalignment,2,fault,experimental,unknown,data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 3/Electric_Motor-4_70_time-align combination 3-ch1.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 3/Electric_Motor-4_70_time-align combination 3-ch2.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 3/Electric_Motor-4_70_time-align combination 3-ch3.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 3/Electric_Motor-4_70_time-align combination 3-ch4.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 3/Electric_Motor-4_70_time-align combination 3-ch5.csv|data/raw/nln_emp/Dataset/Electric/Motor-4/70/align combination 3/Electric_Motor-4_70_time-align combination 3-ch6.csv,False,channel_1;nln_overview_verified=True|channel_2;nln_overview_verified=True|channel_3;nln_overview_verified=True|channel_4;nln_overview_verified=True|channel_5;nln_overview_verified=True|channel_6;nln_overview_verified=True
