relative_path,original_filename,candidate_recording_id,mat_keys,n_mat_keys,sensor_types_present,read_error
data/raw/paderborn/KI05/N09_M07_F10_KI05_19.mat,N09_M07_F10_KI05_19.mat,n09_m07_f10_ki05_19,N09_M07_F10_KI05_19,1,unknown,False
data/raw/paderborn/KI05/N09_M07_F10_KI05_2.mat,N09_M07_F10_KI05_2.mat,n09_m07_f10_ki05_2,N09_M07_F10_KI05_2,1,unknown,False
data/raw/paderborn/KI05/N09_M07_F10_KI05_20.mat,N09_M07_F10_KI05_20.mat,n09_m07_f10_ki05_20,N09_M07_F10_KI05_20,1,unknown,False
data/raw/paderborn/KI05/N09_M07_F10_KI05_3.mat,N09_M07_F10_KI05_3.mat,n09_m07_f10_ki05_3,N09_M07_F10_KI05_3,1,unknown,False
data/raw/paderborn/KI05/N09_M07_F10_KI05_4.mat,N09_M07_F10_KI05_4.mat,n09_m07_f10_ki05_4,N09_M07_F10_KI05_4,1,unknown,False
data/raw/paderborn/KI05/N09_M07_F10_KI05_5.mat,N09_M07_F10_KI05_5.mat,n09_m07_f10_ki05_5,N09_M07_F10_KI05_5,1,unknown,False
data/raw/paderborn/KI05/N09_M07_F10_KI05_6.mat,N09_M07_F10_KI05_6.mat,n09_m07_f10_ki05_6,N09_M07_F10_KI05_6,1,unknown,False
data/raw/paderborn/KI05/N09_M07_F10_KI05_7.mat,N09_M07_F10_KI05_7.mat,n09_m07_f10_ki05_7,N09_M07_F10_KI05_7,1,unknown,False
data/raw/paderborn/KI05/N09_M07_F10_KI05_8.mat,N09_M07_F10_KI05_8.mat,n09_m07_f10_ki05_8,N09_M07_F10_KI05_8,1,unknown,False
data/raw/paderborn/KI05/N09_M07_F10_KI05_9.mat,N09_M07_F10_KI05_9.mat,n09_m07_f10_ki05_9,N09_M07_F10_KI05_9,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_1.mat,N15_M01_F10_KI05_1.mat,n15_m01_f10_ki05_1,N15_M01_F10_KI05_1,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_10.mat,N15_M01_F10_KI05_10.mat,n15_m01_f10_ki05_10,N15_M01_F10_KI05_10,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_11.mat,N15_M01_F10_KI05_11.mat,n15_m01_f10_ki05_11,N15_M01_F10_KI05_11,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_12.mat,N15_M01_F10_KI05_12.mat,n15_m01_f10_ki05_12,N15_M01_F10_KI05_12,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_13.mat,N15_M01_F10_KI05_13.mat,n15_m01_f10_ki05_13,N15_M01_F10_KI05_13,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_14.mat,N15_M01_F10_KI05_14.mat,n15_m01_f10_ki05_14,N15_M01_F10_KI05_14,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_15.mat,N15_M01_F10_KI05_15.mat,n15_m01_f10_ki05_15,N15_M01_F10_KI05_15,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_16.mat,N15_M01_F10_KI05_16.mat,n15_m01_f10_ki05_16,N15_M01_F10_KI05_16,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_17.mat,N15_M01_F10_KI05_17.mat,n15_m01_f10_ki05_17,N15_M01_F10_KI05_17,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_18.mat,N15_M01_F10_KI05_18.mat,n15_m01_f10_ki05_18,N15_M01_F10_KI05_18,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_19.mat,N15_M01_F10_KI05_19.mat,n15_m01_f10_ki05_19,N15_M01_F10_KI05_19,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_2.mat,N15_M01_F10_KI05_2.mat,n15_m01_f10_ki05_2,N15_M01_F10_KI05_2,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_20.mat,N15_M01_F10_KI05_20.mat,n15_m01_f10_ki05_20,N15_M01_F10_KI05_20,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_3.mat,N15_M01_F10_KI05_3.mat,n15_m01_f10_ki05_3,N15_M01_F10_KI05_3,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_4.mat,N15_M01_F10_KI05_4.mat,n15_m01_f10_ki05_4,N15_M01_F10_KI05_4,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_5.mat,N15_M01_F10_KI05_5.mat,n15_m01_f10_ki05_5,N15_M01_F10_KI05_5,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_6.mat,N15_M01_F10_KI05_6.mat,n15_m01_f10_ki05_6,N15_M01_F10_KI05_6,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_7.mat,N15_M01_F10_KI05_7.mat,n15_m01_f10_ki05_7,N15_M01_F10_KI05_7,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_8.mat,N15_M01_F10_KI05_8.mat,n15_m01_f10_ki05_8,N15_M01_F10_KI05_8,1,unknown,False
data/raw/paderborn/KI05/N15_M01_F10_KI05_9.mat,N15_M01_F10_KI05_9.mat,n15_m01_f10_ki05_9,N15_M01_F10_KI05_9,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_1.mat,N15_M07_F04_KI05_1.mat,n15_m07_f04_ki05_1,N15_M07_F04_KI05_1,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_10.mat,N15_M07_F04_KI05_10.mat,n15_m07_f04_ki05_10,N15_M07_F04_KI05_10,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_11.mat,N15_M07_F04_KI05_11.mat,n15_m07_f04_ki05_11,N15_M07_F04_KI05_11,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_12.mat,N15_M07_F04_KI05_12.mat,n15_m07_f04_ki05_12,N15_M07_F04_KI05_12,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_13.mat,N15_M07_F04_KI05_13.mat,n15_m07_f04_ki05_13,N15_M07_F04_KI05_13,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_14.mat,N15_M07_F04_KI05_14.mat,n15_m07_f04_ki05_14,N15_M07_F04_KI05_14,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_15.mat,N15_M07_F04_KI05_15.mat,n15_m07_f04_ki05_15,N15_M07_F04_KI05_15,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_16.mat,N15_M07_F04_KI05_16.mat,n15_m07_f04_ki05_16,N15_M07_F04_KI05_16,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_17.mat,N15_M07_F04_KI05_17.mat,n15_m07_f04_ki05_17,N15_M07_F04_KI05_17,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_18.mat,N15_M07_F04_KI05_18.mat,n15_m07_f04_ki05_18,N15_M07_F04_KI05_18,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_19.mat,N15_M07_F04_KI05_19.mat,n15_m07_f04_ki05_19,N15_M07_F04_KI05_19,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_2.mat,N15_M07_F04_KI05_2.mat,n15_m07_f04_ki05_2,N15_M07_F04_KI05_2,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_20.mat,N15_M07_F04_KI05_20.mat,n15_m07_f04_ki05_20,N15_M07_F04_KI05_20,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_3.mat,N15_M07_F04_KI05_3.mat,n15_m07_f04_ki05_3,N15_M07_F04_KI05_3,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_4.mat,N15_M07_F04_KI05_4.mat,n15_m07_f04_ki05_4,N15_M07_F04_KI05_4,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_5.mat,N15_M07_F04_KI05_5.mat,n15_m07_f04_ki05_5,N15_M07_F04_KI05_5,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_6.mat,N15_M07_F04_KI05_6.mat,n15_m07_f04_ki05_6,N15_M07_F04_KI05_6,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_7.mat,N15_M07_F04_KI05_7.mat,n15_m07_f04_ki05_7,N15_M07_F04_KI05_7,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_8.mat,N15_M07_F04_KI05_8.mat,n15_m07_f04_ki05_8,N15_M07_F04_KI05_8,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F04_KI05_9.mat,N15_M07_F04_KI05_9.mat,n15_m07_f04_ki05_9,N15_M07_F04_KI05_9,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_1.mat,N15_M07_F10_KI05_1.mat,n15_m07_f10_ki05_1,N15_M07_F10_KI05_1,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_10.mat,N15_M07_F10_KI05_10.mat,n15_m07_f10_ki05_10,N15_M07_F10_KI05_10,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_11.mat,N15_M07_F10_KI05_11.mat,n15_m07_f10_ki05_11,N15_M07_F10_KI05_11,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_12.mat,N15_M07_F10_KI05_12.mat,n15_m07_f10_ki05_12,N15_M07_F10_KI05_12,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_13.mat,N15_M07_F10_KI05_13.mat,n15_m07_f10_ki05_13,N15_M07_F10_KI05_13,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_14.mat,N15_M07_F10_KI05_14.mat,n15_m07_f10_ki05_14,N15_M07_F10_KI05_14,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_15.mat,N15_M07_F10_KI05_15.mat,n15_m07_f10_ki05_15,N15_M07_F10_KI05_15,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_16.mat,N15_M07_F10_KI05_16.mat,n15_m07_f10_ki05_16,N15_M07_F10_KI05_16,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_17.mat,N15_M07_F10_KI05_17.mat,n15_m07_f10_ki05_17,N15_M07_F10_KI05_17,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_18.mat,N15_M07_F10_KI05_18.mat,n15_m07_f10_ki05_18,N15_M07_F10_KI05_18,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_19.mat,N15_M07_F10_KI05_19.mat,n15_m07_f10_ki05_19,N15_M07_F10_KI05_19,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_2.mat,N15_M07_F10_KI05_2.mat,n15_m07_f10_ki05_2,N15_M07_F10_KI05_2,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_20.mat,N15_M07_F10_KI05_20.mat,n15_m07_f10_ki05_20,N15_M07_F10_KI05_20,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_3.mat,N15_M07_F10_KI05_3.mat,n15_m07_f10_ki05_3,N15_M07_F10_KI05_3,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_4.mat,N15_M07_F10_KI05_4.mat,n15_m07_f10_ki05_4,N15_M07_F10_KI05_4,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_5.mat,N15_M07_F10_KI05_5.mat,n15_m07_f10_ki05_5,N15_M07_F10_KI05_5,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_6.mat,N15_M07_F10_KI05_6.mat,n15_m07_f10_ki05_6,N15_M07_F10_KI05_6,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_7.mat,N15_M07_F10_KI05_7.mat,n15_m07_f10_ki05_7,N15_M07_F10_KI05_7,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_8.mat,N15_M07_F10_KI05_8.mat,n15_m07_f10_ki05_8,N15_M07_F10_KI05_8,1,unknown,False
data/raw/paderborn/KI05/N15_M07_F10_KI05_9.mat,N15_M07_F10_KI05_9.mat,n15_m07_f10_ki05_9,N15_M07_F10_KI05_9,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_1.mat,N09_M07_F10_KI07_1.mat,n09_m07_f10_ki07_1,N09_M07_F10_KI07_1,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_10.mat,N09_M07_F10_KI07_10.mat,n09_m07_f10_ki07_10,N09_M07_F10_KI07_10,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_11.mat,N09_M07_F10_KI07_11.mat,n09_m07_f10_ki07_11,N09_M07_F10_KI07_11,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_12.mat,N09_M07_F10_KI07_12.mat,n09_m07_f10_ki07_12,N09_M07_F10_KI07_12,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_13.mat,N09_M07_F10_KI07_13.mat,n09_m07_f10_ki07_13,N09_M07_F10_KI07_13,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_14.mat,N09_M07_F10_KI07_14.mat,n09_m07_f10_ki07_14,N09_M07_F10_KI07_14,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_15.mat,N09_M07_F10_KI07_15.mat,n09_m07_f10_ki07_15,N09_M07_F10_KI07_15,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_16.mat,N09_M07_F10_KI07_16.mat,n09_m07_f10_ki07_16,N09_M07_F10_KI07_16,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_17.mat,N09_M07_F10_KI07_17.mat,n09_m07_f10_ki07_17,N09_M07_F10_KI07_17,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_18.mat,N09_M07_F10_KI07_18.mat,n09_m07_f10_ki07_18,N09_M07_F10_KI07_18,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_19.mat,N09_M07_F10_KI07_19.mat,n09_m07_f10_ki07_19,N09_M07_F10_KI07_19,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_2.mat,N09_M07_F10_KI07_2.mat,n09_m07_f10_ki07_2,N09_M07_F10_KI07_2,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_20.mat,N09_M07_F10_KI07_20.mat,n09_m07_f10_ki07_20,N09_M07_F10_KI07_20,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_3.mat,N09_M07_F10_KI07_3.mat,n09_m07_f10_ki07_3,N09_M07_F10_KI07_3,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_4.mat,N09_M07_F10_KI07_4.mat,n09_m07_f10_ki07_4,N09_M07_F10_KI07_4,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_5.mat,N09_M07_F10_KI07_5.mat,n09_m07_f10_ki07_5,N09_M07_F10_KI07_5,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_6.mat,N09_M07_F10_KI07_6.mat,n09_m07_f10_ki07_6,N09_M07_F10_KI07_6,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_7.mat,N09_M07_F10_KI07_7.mat,n09_m07_f10_ki07_7,N09_M07_F10_KI07_7,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_8.mat,N09_M07_F10_KI07_8.mat,n09_m07_f10_ki07_8,N09_M07_F10_KI07_8,1,unknown,False
data/raw/paderborn/KI07/N09_M07_F10_KI07_9.mat,N09_M07_F10_KI07_9.mat,n09_m07_f10_ki07_9,N09_M07_F10_KI07_9,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_1.mat,N15_M01_F10_KI07_1.mat,n15_m01_f10_ki07_1,N15_M01_F10_KI07_1,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_10.mat,N15_M01_F10_KI07_10.mat,n15_m01_f10_ki07_10,N15_M01_F10_KI07_10,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_11.mat,N15_M01_F10_KI07_11.mat,n15_m01_f10_ki07_11,N15_M01_F10_KI07_11,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_12.mat,N15_M01_F10_KI07_12.mat,n15_m01_f10_ki07_12,N15_M01_F10_KI07_12,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_13.mat,N15_M01_F10_KI07_13.mat,n15_m01_f10_ki07_13,N15_M01_F10_KI07_13,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_14.mat,N15_M01_F10_KI07_14.mat,n15_m01_f10_ki07_14,N15_M01_F10_KI07_14,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_15.mat,N15_M01_F10_KI07_15.mat,n15_m01_f10_ki07_15,N15_M01_F10_KI07_15,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_16.mat,N15_M01_F10_KI07_16.mat,n15_m01_f10_ki07_16,N15_M01_F10_KI07_16,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_17.mat,N15_M01_F10_KI07_17.mat,n15_m01_f10_ki07_17,N15_M01_F10_KI07_17,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_18.mat,N15_M01_F10_KI07_18.mat,n15_m01_f10_ki07_18,N15_M01_F10_KI07_18,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_19.mat,N15_M01_F10_KI07_19.mat,n15_m01_f10_ki07_19,N15_M01_F10_KI07_19,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_2.mat,N15_M01_F10_KI07_2.mat,n15_m01_f10_ki07_2,N15_M01_F10_KI07_2,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_20.mat,N15_M01_F10_KI07_20.mat,n15_m01_f10_ki07_20,N15_M01_F10_KI07_20,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_3.mat,N15_M01_F10_KI07_3.mat,n15_m01_f10_ki07_3,N15_M01_F10_KI07_3,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_4.mat,N15_M01_F10_KI07_4.mat,n15_m01_f10_ki07_4,N15_M01_F10_KI07_4,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_5.mat,N15_M01_F10_KI07_5.mat,n15_m01_f10_ki07_5,N15_M01_F10_KI07_5,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_6.mat,N15_M01_F10_KI07_6.mat,n15_m01_f10_ki07_6,N15_M01_F10_KI07_6,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_7.mat,N15_M01_F10_KI07_7.mat,n15_m01_f10_ki07_7,N15_M01_F10_KI07_7,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_8.mat,N15_M01_F10_KI07_8.mat,n15_m01_f10_ki07_8,N15_M01_F10_KI07_8,1,unknown,False
data/raw/paderborn/KI07/N15_M01_F10_KI07_9.mat,N15_M01_F10_KI07_9.mat,n15_m01_f10_ki07_9,N15_M01_F10_KI07_9,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_1.mat,N15_M07_F04_KI07_1.mat,n15_m07_f04_ki07_1,N15_M07_F04_KI07_1,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_10.mat,N15_M07_F04_KI07_10.mat,n15_m07_f04_ki07_10,N15_M07_F04_KI07_10,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_11.mat,N15_M07_F04_KI07_11.mat,n15_m07_f04_ki07_11,N15_M07_F04_KI07_11,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_12.mat,N15_M07_F04_KI07_12.mat,n15_m07_f04_ki07_12,N15_M07_F04_KI07_12,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_13.mat,N15_M07_F04_KI07_13.mat,n15_m07_f04_ki07_13,N15_M07_F04_KI07_13,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_14.mat,N15_M07_F04_KI07_14.mat,n15_m07_f04_ki07_14,N15_M07_F04_KI07_14,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_15.mat,N15_M07_F04_KI07_15.mat,n15_m07_f04_ki07_15,N15_M07_F04_KI07_15,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_16.mat,N15_M07_F04_KI07_16.mat,n15_m07_f04_ki07_16,N15_M07_F04_KI07_16,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_17.mat,N15_M07_F04_KI07_17.mat,n15_m07_f04_ki07_17,N15_M07_F04_KI07_17,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_18.mat,N15_M07_F04_KI07_18.mat,n15_m07_f04_ki07_18,N15_M07_F04_KI07_18,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_19.mat,N15_M07_F04_KI07_19.mat,n15_m07_f04_ki07_19,N15_M07_F04_KI07_19,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_2.mat,N15_M07_F04_KI07_2.mat,n15_m07_f04_ki07_2,N15_M07_F04_KI07_2,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_20.mat,N15_M07_F04_KI07_20.mat,n15_m07_f04_ki07_20,N15_M07_F04_KI07_20,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_3.mat,N15_M07_F04_KI07_3.mat,n15_m07_f04_ki07_3,N15_M07_F04_KI07_3,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_4.mat,N15_M07_F04_KI07_4.mat,n15_m07_f04_ki07_4,N15_M07_F04_KI07_4,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_5.mat,N15_M07_F04_KI07_5.mat,n15_m07_f04_ki07_5,N15_M07_F04_KI07_5,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_6.mat,N15_M07_F04_KI07_6.mat,n15_m07_f04_ki07_6,N15_M07_F04_KI07_6,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_7.mat,N15_M07_F04_KI07_7.mat,n15_m07_f04_ki07_7,N15_M07_F04_KI07_7,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_8.mat,N15_M07_F04_KI07_8.mat,n15_m07_f04_ki07_8,N15_M07_F04_KI07_8,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F04_KI07_9.mat,N15_M07_F04_KI07_9.mat,n15_m07_f04_ki07_9,N15_M07_F04_KI07_9,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_1.mat,N15_M07_F10_KI07_1.mat,n15_m07_f10_ki07_1,N15_M07_F10_KI07_1,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_10.mat,N15_M07_F10_KI07_10.mat,n15_m07_f10_ki07_10,N15_M07_F10_KI07_10,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_11.mat,N15_M07_F10_KI07_11.mat,n15_m07_f10_ki07_11,N15_M07_F10_KI07_11,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_12.mat,N15_M07_F10_KI07_12.mat,n15_m07_f10_ki07_12,N15_M07_F10_KI07_12,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_13.mat,N15_M07_F10_KI07_13.mat,n15_m07_f10_ki07_13,N15_M07_F10_KI07_13,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_14.mat,N15_M07_F10_KI07_14.mat,n15_m07_f10_ki07_14,N15_M07_F10_KI07_14,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_15.mat,N15_M07_F10_KI07_15.mat,n15_m07_f10_ki07_15,N15_M07_F10_KI07_15,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_16.mat,N15_M07_F10_KI07_16.mat,n15_m07_f10_ki07_16,N15_M07_F10_KI07_16,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_17.mat,N15_M07_F10_KI07_17.mat,n15_m07_f10_ki07_17,N15_M07_F10_KI07_17,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_18.mat,N15_M07_F10_KI07_18.mat,n15_m07_f10_ki07_18,N15_M07_F10_KI07_18,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_19.mat,N15_M07_F10_KI07_19.mat,n15_m07_f10_ki07_19,N15_M07_F10_KI07_19,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_2.mat,N15_M07_F10_KI07_2.mat,n15_m07_f10_ki07_2,N15_M07_F10_KI07_2,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_20.mat,N15_M07_F10_KI07_20.mat,n15_m07_f10_ki07_20,N15_M07_F10_KI07_20,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_3.mat,N15_M07_F10_KI07_3.mat,n15_m07_f10_ki07_3,N15_M07_F10_KI07_3,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_4.mat,N15_M07_F10_KI07_4.mat,n15_m07_f10_ki07_4,N15_M07_F10_KI07_4,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_5.mat,N15_M07_F10_KI07_5.mat,n15_m07_f10_ki07_5,N15_M07_F10_KI07_5,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_6.mat,N15_M07_F10_KI07_6.mat,n15_m07_f10_ki07_6,N15_M07_F10_KI07_6,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_7.mat,N15_M07_F10_KI07_7.mat,n15_m07_f10_ki07_7,N15_M07_F10_KI07_7,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_8.mat,N15_M07_F10_KI07_8.mat,n15_m07_f10_ki07_8,N15_M07_F10_KI07_8,1,unknown,False
data/raw/paderborn/KI07/N15_M07_F10_KI07_9.mat,N15_M07_F10_KI07_9.mat,n15_m07_f10_ki07_9,N15_M07_F10_KI07_9,1,unknown,False
data/raw/paderborn/KI08/N09_M07_F10_KI08_1.mat,N09_M07_F10_KI08_1.mat,n09_m07_f10_ki08_1,N09_M07_F10_KI08_1,1,unknown,False
data/raw/paderborn/KI08/N09_M07_F10_KI08_10.mat,N09_M07_F10_KI08_10.mat,n09_m07_f10_ki08_10,N09_M07_F10_KI08_10,1,unknown,False
data/raw/paderborn/KI08/N09_M07_F10_KI08_11.mat,N09_M07_F10_KI08_11.mat,n09_m07_f10_ki08_11,N09_M07_F10_KI08_11,1,unknown,False
data/raw/paderborn/KI08/N09_M07_F10_KI08_12.mat,N09_M07_F10_KI08_12.mat,n09_m07_f10_ki08_12,N09_M07_F10_KI08_12,1,unknown,False
data/raw/paderborn/KI08/N09_M07_F10_KI08_13.mat,N09_M07_F10_KI08_13.mat,n09_m07_f10_ki08_13,N09_M07_F10_KI08_13,1,unknown,False
data/raw/paderborn/KI08/N09_M07_F10_KI08_14.mat,N09_M07_F10_KI08_14.mat,n09_m07_f10_ki08_14,N09_M07_F10_KI08_14,1,unknown,False
data/raw/paderborn/KI08/N09_M07_F10_KI08_15.mat,N09_M07_F10_KI08_15.mat,n09_m07_f10_ki08_15,N09_M07_F10_KI08_15,1,unknown,False
data/raw/paderborn/KI08/N09_M07_F10_KI08_16.mat,N09_M07_F10_KI08_16.mat,n09_m07_f10_ki08_16,N09_M07_F10_KI08_16,1,unknown,False
