dataset,original_filename,absolute_path,relative_path,extension,file_size,checksum_sha256,likely_sensor_type,candidate_recording_id,notes
paderborn,N15_M07_F04_KI01_6.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F04_KI01_6.mat,data/raw/paderborn/KI01/N15_M07_F04_KI01_6.mat,mat,8718200,9bd126e69f884e58b504146af136b9d0738e2072b3c10b1061c00cf37222e19a,unknown_or_multisensor,n15_m07_f04_ki01_6,sensor_type_needs_manual_check
paderborn,N15_M07_F04_KI01_7.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F04_KI01_7.mat,data/raw/paderborn/KI01/N15_M07_F04_KI01_7.mat,mat,8717624,6548db0eb2b0357bd998ea0f7e11f75dbc3205e6fa482fee01e7f2964a911a48,unknown_or_multisensor,n15_m07_f04_ki01_7,sensor_type_needs_manual_check
paderborn,N15_M07_F04_KI01_8.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F04_KI01_8.mat,data/raw/paderborn/KI01/N15_M07_F04_KI01_8.mat,mat,8718008,dda0e360d2af6125376d89ec89f16e427611596b9ee437c9631873b0917f8e38,unknown_or_multisensor,n15_m07_f04_ki01_8,sensor_type_needs_manual_check
paderborn,N15_M07_F04_KI01_9.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F04_KI01_9.mat,data/raw/paderborn/KI01/N15_M07_F04_KI01_9.mat,mat,8722968,2a1003d39c36712c3678cb84e8270612d68f5cc89f49ea941548ddb00660f02d,unknown_or_multisensor,n15_m07_f04_ki01_9,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_1.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_1.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_1.mat,mat,8779128,2c416a31264ec26cabff14922cd204c62bf0ee95fa309289a94e4ddb6c66d8fd,unknown_or_multisensor,n15_m07_f10_ki01_1,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_10.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_10.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_10.mat,mat,8714904,ab3b7fecbb05af1a7f55af8b9215eacc747592de7e862c6218aabc47f37e1377,unknown_or_multisensor,n15_m07_f10_ki01_10,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_11.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_11.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_11.mat,mat,8714904,8c4ed55f1271d38ec4581d84768e9d4178a556478c33641162346683f11022d6,unknown_or_multisensor,n15_m07_f10_ki01_11,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_12.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_12.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_12.mat,mat,8714904,fa91e98845e2f25607e68d126dfacef2ecdb50e764bdfd9dc7cf4462f6cae36c,unknown_or_multisensor,n15_m07_f10_ki01_12,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_13.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_13.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_13.mat,mat,8731384,038c7050da37c42c628891adda771693de73fa52434875d66fa273c142b2a3bd,unknown_or_multisensor,n15_m07_f10_ki01_13,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_14.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_14.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_14.mat,mat,8714904,248be6cbfe4634c2827dd3f7c4b5bb820fd6113b0516fac2cea835b9daa0db41,unknown_or_multisensor,n15_m07_f10_ki01_14,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_15.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_15.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_15.mat,mat,8762168,c059e26c619313c596438292bf923c950d74d2a3f136824eb959f80d9abeef28,unknown_or_multisensor,n15_m07_f10_ki01_15,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_16.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_16.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_16.mat,mat,8718552,1a388b5dd0e5ce390d70af6b5ac4162a0fbef732a409d992393aedab71bcc34b,unknown_or_multisensor,n15_m07_f10_ki01_16,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_17.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_17.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_17.mat,mat,8718104,3656b4d0b017ce8dce7e51372cd823401e3e8e42fc1308dd97894aa982b5cb13,unknown_or_multisensor,n15_m07_f10_ki01_17,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_18.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_18.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_18.mat,mat,8717720,69b4fcf3c406e54a03d3b78753246306abfee0c755608db2e29e9a7a8cf47aad,unknown_or_multisensor,n15_m07_f10_ki01_18,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_19.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_19.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_19.mat,mat,8714904,14fed48dc854e1d43d13cb119fd805d7ab3efeda606a7dd0c6e592fdc0702eba,unknown_or_multisensor,n15_m07_f10_ki01_19,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_2.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_2.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_2.mat,mat,8748216,902fe4136dc86d9c5e339e77fa0918de8f5e2cb87e3d3cf90a9aa28ec7cdbc88,unknown_or_multisensor,n15_m07_f10_ki01_2,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_20.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_20.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_20.mat,mat,8719264,47f30d3a48b82c3ccfdb8bd043ac4ce94346ed14e89231044b1cba65427e5364,unknown_or_multisensor,n15_m07_f10_ki01_20,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_3.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_3.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_3.mat,mat,8739264,eb79d3d244b2953f7dc8bf4b0fa82e8b13f49ef2521b965bab00d8e7d9c4ef38,unknown_or_multisensor,n15_m07_f10_ki01_3,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_4.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_4.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_4.mat,mat,8714904,894bf7614c775e22a1a4c238271e4f8897482702d38a7216361a9c7a5bef85a8,unknown_or_multisensor,n15_m07_f10_ki01_4,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_5.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_5.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_5.mat,mat,8730488,5690ee8737db060c50cb8bd9aefdd58f34a423c574b40ffb77a4aa260e5cac26,unknown_or_multisensor,n15_m07_f10_ki01_5,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_6.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_6.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_6.mat,mat,8718272,60cefa19c058bcb9c0c8450f7c1f92e18b926ac9fced1e221273133f4314e155,unknown_or_multisensor,n15_m07_f10_ki01_6,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_7.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_7.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_7.mat,mat,8714904,29618bab3066e2104c8a445a8d96b9975632a8315e7084b01adb10a7f5684e51,unknown_or_multisensor,n15_m07_f10_ki01_7,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_8.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_8.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_8.mat,mat,8714904,280f8ca2a61bb089d090f20500e5c866e46108225302749e2557b336e9ccb349,unknown_or_multisensor,n15_m07_f10_ki01_8,sensor_type_needs_manual_check
paderborn,N15_M07_F10_KI01_9.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/N15_M07_F10_KI01_9.mat,data/raw/paderborn/KI01/N15_M07_F10_KI01_9.mat,mat,8714904,e5f67622e471184684d77c123d68a43238c28d62d47b92ba6651d93223cb0299,unknown_or_multisensor,n15_m07_f10_ki01_9,sensor_type_needs_manual_check
paderborn,measuring_log_KI01.pdf,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI01/measuring_log_KI01.pdf,data/raw/paderborn/KI01/measuring_log_KI01.pdf,pdf,139051,c0036ff0a77ce0886ec2675b95577e0f2a18c15d7c613af20d3d5c2210e615a0,metadata_or_documentation,measuring_log_ki01,documentation_or_metadata_file
paderborn,KI03.pdf,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/KI03.pdf,data/raw/paderborn/KI03/KI03.pdf,pdf,231377,9faa34f64d9ba3599cdaf6093f1b8d91fe55ac43c30d081acaad6dde73980c5e,metadata_or_documentation,ki03,documentation_or_metadata_file
paderborn,N09_M07_F10_KI03_1.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_1.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_1.mat,mat,8717592,9fc7bf258f1593250898c1b4b66d3687cdfa4475070e2fa4049c61b01a6af90d,unknown_or_multisensor,n09_m07_f10_ki03_1,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_10.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_10.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_10.mat,mat,8714968,c3b584f0083b25c747a826cbb3ad4801afd9be65d4ceeb83fde158f7c1e0afc2,unknown_or_multisensor,n09_m07_f10_ki03_10,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_11.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_11.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_11.mat,mat,8714904,a81d5df60f894def83d75fafe21817cd4576e143cecfdbea2062217dd126b862,unknown_or_multisensor,n09_m07_f10_ki03_11,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_12.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_12.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_12.mat,mat,8714904,1de9e2a923d42b807b727ae56a47dfa812c56959a3248f4d89f09b19fc3a4dc1,unknown_or_multisensor,n09_m07_f10_ki03_12,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_13.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_13.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_13.mat,mat,8714872,a95195463fc2ecc1c478709f7b18c4048fb11a3bef4b1ecf7cff3097d87a272c,unknown_or_multisensor,n09_m07_f10_ki03_13,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_14.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_14.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_14.mat,mat,8714904,43c348be0467481332b9a5add0e86edb59b1394f974cc292d2f545e5debccaf2,unknown_or_multisensor,n09_m07_f10_ki03_14,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_15.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_15.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_15.mat,mat,8717768,0c858763c8f6ffda424bdcc0079819c07dcacce7fb8f2890c1dda44c28e152bb,unknown_or_multisensor,n09_m07_f10_ki03_15,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_16.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_16.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_16.mat,mat,8714904,6885fd016b1e638b9c74ae6162c56c8bbe3348ecbf46d3ac40970fa7b6315ced,unknown_or_multisensor,n09_m07_f10_ki03_16,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_17.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_17.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_17.mat,mat,8714904,6470181d63215309fb6c416333374c650a48df9e52705beae8f5ee0aa5d631cc,unknown_or_multisensor,n09_m07_f10_ki03_17,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_18.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_18.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_18.mat,mat,8714840,6040020267c0bafacba3c049dc3415f658dfeebf8b89372d2426d00aa4765570,unknown_or_multisensor,n09_m07_f10_ki03_18,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_19.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_19.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_19.mat,mat,8714840,31d3ba555740635e23f23e409e83a93fec1050b6703ec33d58039a21641daa5c,unknown_or_multisensor,n09_m07_f10_ki03_19,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_2.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_2.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_2.mat,mat,8725240,d507c8d822d50aa25887b20b70e6fd58af5a3692cdf4d7e3044722cb3f26c573,unknown_or_multisensor,n09_m07_f10_ki03_2,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_20.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_20.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_20.mat,mat,8714872,9cb3ad8491d7c513c5f6baf5e8e33031390968c16cbab5b1e636c6e76f142f16,unknown_or_multisensor,n09_m07_f10_ki03_20,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_3.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_3.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_3.mat,mat,8714968,e698e0278d1682159794f75cfa9d8d994baa3583136edd9fbd315410cf66f1b9,unknown_or_multisensor,n09_m07_f10_ki03_3,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_4.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_4.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_4.mat,mat,8714904,292c293c195df5929dcf7790d7bf81bd8859b9b1d29ea0a7db90ebe7bad2ba8b,unknown_or_multisensor,n09_m07_f10_ki03_4,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_5.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_5.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_5.mat,mat,8714904,028e7efed6ee3a04f6a128f3c8a26383e6830b512d32f2622aa459abf99fd19d,unknown_or_multisensor,n09_m07_f10_ki03_5,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_6.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_6.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_6.mat,mat,8714968,d707b2ad8f42132141fa10adc4121cecc605a3cd6345c8819c922b546735ddce,unknown_or_multisensor,n09_m07_f10_ki03_6,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_7.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_7.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_7.mat,mat,8715192,48047051e32003f27310e2c4b6c80a4ce1bcd8614f9a70e4b9df6d900968a0e0,unknown_or_multisensor,n09_m07_f10_ki03_7,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_8.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_8.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_8.mat,mat,8717736,962030f2cbeb0abad0ccebc6d5eb586c3975ebe6132f4d0bfd647c6499a5e9c6,unknown_or_multisensor,n09_m07_f10_ki03_8,sensor_type_needs_manual_check
paderborn,N09_M07_F10_KI03_9.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N09_M07_F10_KI03_9.mat,data/raw/paderborn/KI03/N09_M07_F10_KI03_9.mat,mat,8714904,e15b038934aaf6af6a8fa566b9a1b92e5e55159409a3760ac5fa7a3088233e6e,unknown_or_multisensor,n09_m07_f10_ki03_9,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_1.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_1.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_1.mat,mat,8717768,fa78d1c3ab352c44ec0c77f88a60729f880b4b7ec4f8349f8085251b2affe06e,unknown_or_multisensor,n15_m01_f10_ki03_1,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_10.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_10.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_10.mat,mat,8913208,bd24f6ab85a1cc8762633cfcc2075aa108bc242ffe01543cea601c2eb018a080,unknown_or_multisensor,n15_m01_f10_ki03_10,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_11.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_11.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_11.mat,mat,8715000,aea81aae9bae3f8ad1588080d6198ef02ed77e54c3de274b6e3d741f2bec68d0,unknown_or_multisensor,n15_m01_f10_ki03_11,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_12.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_12.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_12.mat,mat,9248888,e75c53653d9a473a46274d359c239301b777275f00f625ff560e383c91b59d3c,unknown_or_multisensor,n15_m01_f10_ki03_12,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_13.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_13.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_13.mat,mat,8714840,177096536a4805cfa1496515c898e00aa6464ec147552233b83fb13765f96010,unknown_or_multisensor,n15_m01_f10_ki03_13,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_14.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_14.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_14.mat,mat,8717896,a3f3d8475193f2b2ee9f8d6b1ab39da9b1d6856f8c973bb06274b58c748ead61,unknown_or_multisensor,n15_m01_f10_ki03_14,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_15.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_15.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_15.mat,mat,8714936,4a420a1f081d6bcc35c5528c755eed936fd0153ea4a0225853c0c27cb647d4c3,unknown_or_multisensor,n15_m01_f10_ki03_15,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_16.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_16.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_16.mat,mat,8717800,875325f58a6fc3214cd10cc5170610d1a3dd320309d68183012fda666c85c168,unknown_or_multisensor,n15_m01_f10_ki03_16,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_17.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_17.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_17.mat,mat,8714904,83137fd1e1c2acdfd3a191f6ce50ecccc7ca90c09287e8de84489581d9d1aefa,unknown_or_multisensor,n15_m01_f10_ki03_17,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_18.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_18.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_18.mat,mat,8718120,aa72e02c44b4d4de0b08829a7f5ceffd8c154a8001ece3274e2214321c2b621f,unknown_or_multisensor,n15_m01_f10_ki03_18,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_19.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_19.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_19.mat,mat,8714904,213a978c8b2d79643faa785072419f0448983436de72a21ec9cc4258a0dcf55f,unknown_or_multisensor,n15_m01_f10_ki03_19,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_2.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_2.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_2.mat,mat,8714904,52d3460537b5c760d344c217c8a6367fa44c9e02d015287ade11c196651eeb34,unknown_or_multisensor,n15_m01_f10_ki03_2,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_20.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_20.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_20.mat,mat,8714904,b2b0ffc5c11029b68ba72642c902e0ed8742c18b1310c017b8c76549c08b6e82,unknown_or_multisensor,n15_m01_f10_ki03_20,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_3.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_3.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_3.mat,mat,8718168,f0a01359db3dd5f44c16a9979fbc5f4dc0dd11d07311bd8a9cd0f124738f20dd,unknown_or_multisensor,n15_m01_f10_ki03_3,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_4.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_4.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_4.mat,mat,8715192,5badd4d1566f30ab1220baa93ad652d99216919d2761922836c4f7a1e51935ad,unknown_or_multisensor,n15_m01_f10_ki03_4,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_5.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_5.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_5.mat,mat,8714936,70af84f1d8c86f6973cbdd3a19c2e1186912003a0bb0a77aef703e2a4dcd7c9d,unknown_or_multisensor,n15_m01_f10_ki03_5,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_6.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_6.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_6.mat,mat,8717928,11e0e3495ea4ea5890b30f15403c035256d812a6f40b148ef6a079d08bb44cb9,unknown_or_multisensor,n15_m01_f10_ki03_6,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_7.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_7.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_7.mat,mat,8714936,0dd38a15c938eb014a30c09ebe50b4ddf4474199efd5d09a560650dd8c880f9e,unknown_or_multisensor,n15_m01_f10_ki03_7,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_8.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_8.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_8.mat,mat,8714904,47ef9c3c5b37de01ec97cd5e4698299a3de6f1283ad789b82a33b9ae22911386,unknown_or_multisensor,n15_m01_f10_ki03_8,sensor_type_needs_manual_check
paderborn,N15_M01_F10_KI03_9.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M01_F10_KI03_9.mat,data/raw/paderborn/KI03/N15_M01_F10_KI03_9.mat,mat,8714840,bbf13026ccfc80cf1f6274fdbe1ba42bcc9f52dfe751a6789546e8bfd590f3da,unknown_or_multisensor,n15_m01_f10_ki03_9,sensor_type_needs_manual_check
paderborn,N15_M07_F04_KI03_1.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M07_F04_KI03_1.mat,data/raw/paderborn/KI03/N15_M07_F04_KI03_1.mat,mat,8714904,83dba7e266329746c94cda3b06c28f671e600186ab2aceba531251f9892da0cf,unknown_or_multisensor,n15_m07_f04_ki03_1,sensor_type_needs_manual_check
paderborn,N15_M07_F04_KI03_10.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M07_F04_KI03_10.mat,data/raw/paderborn/KI03/N15_M07_F04_KI03_10.mat,mat,8714904,37264900edaa12cbb431179f9f1860c6a0cfe0c7162370186c2e5009ccc1abdc,unknown_or_multisensor,n15_m07_f04_ki03_10,sensor_type_needs_manual_check
paderborn,N15_M07_F04_KI03_11.mat,/home/Aria/data/multimodal-motor-fault-fusion/data/raw/paderborn/KI03/N15_M07_F04_KI03_11.mat,data/raw/paderborn/KI03/N15_M07_F04_KI03_11.mat,mat,8714872,39db43a35c29184fce99b299eafeaf9cd3bc9be7df0509375fdd5ab4bdb8e6d2,unknown_or_multisensor,n15_m07_f04_ki03_11,sensor_type_needs_manual_check
