relative_path,original_filename,top_level_key,channel_index,channel_name,channel_path,channel_device,channel_raster,channel_unit,channel_type_code,channel_x_index,channel_downsampling,n_samples,channel_min,channel_max,inferred_sensor_type,read_error
data/raw/paderborn/KI03/N15_M07_F10_KI03_10.mat,N15_M07_F10_KI03_10.mat,N15_M07_F10_KI03_10,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_10.mat,N15_M07_F10_KI03_10.mat,N15_M07_F10_KI03_10,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_10.mat,N15_M07_F10_KI03_10.mat,N15_M07_F10_KI03_10,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256089,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256089,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,4,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11.mat,N15_M07_F10_KI03_11,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256089,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12.mat,N15_M07_F10_KI03_12,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256099,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256099,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,4,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13.mat,N15_M07_F10_KI03_13,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256099,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14.mat,N15_M07_F10_KI03_14,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15.mat,N15_M07_F10_KI03_15,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16.mat,N15_M07_F10_KI03_16,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256002,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256002,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17.mat,N15_M07_F10_KI03_17,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256002,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18.mat,N15_M07_F10_KI03_18,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256087,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256087,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,4,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19.mat,N15_M07_F10_KI03_19,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256087,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2.mat,N15_M07_F10_KI03_2,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256001,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,262465,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,262465,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20.mat,N15_M07_F10_KI03_20,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,262465,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256092,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256092,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,4,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3.mat,N15_M07_F10_KI03_3,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256092,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256090,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256090,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,4,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16007,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4.mat,N15_M07_F10_KI03_4,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256090,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,force,
data/raw/paderborn/KI03/N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5,1,phase_current_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5,2,phase_current_2,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,current,
data/raw/paderborn/KI03/N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5,3,speed,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,speed,
data/raw/paderborn/KI03/N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5,4,temp_2_bearing_module,Model Root/Einggangssignal,Platform,Temp_1Hz,,4,3,1,5,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5,5,torque,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16001,-1.7976931348623157e+308,1.7976931348623157e+308,torque_or_load,
data/raw/paderborn/KI03/N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5.mat,N15_M07_F10_KI03_5,6,vibration_1,Model Root/Einggangssignal,Platform,HostService,,4,2,1,256000,-1.7976931348623157e+308,1.7976931348623157e+308,vibration,
data/raw/paderborn/KI03/N15_M07_F10_KI03_6.mat,N15_M07_F10_KI03_6.mat,N15_M07_F10_KI03_6,0,force,Model Root/Einggangssignal,Platform,Mech_4kHz,,4,1,1,16006,-1.7976931348623157e+308,1.7976931348623157e+308,force,
